exp,tf,in_filtered_279,profile_id,biosample,knock_method,platform,own_logfc,own_gene_measured,regulon_size,has_self_edge,self_edge_weight,frac_regulon_default,n_studymates,max_jaccard,base_rate10,base_rate5,self_edge_sign_decision,ulm_unmasked_frac,ulm_unmasked_hit10,ulm_unmasked_hit5,ulm_masked_frac,ulm_masked_hit10,ulm_masked_hit5,ulm_masked_symmetric_frac,ulm_masked_symmetric_hit10,ulm_masked_symmetric_hit5,ulm_noselfedge_frac,ulm_noselfedge_hit10,ulm_noselfedge_hit5,ulm_noother_frac,ulm_noother_hit10,ulm_noother_hit5,propagated_unmasked_frac,propagated_unmasked_hit10,propagated_unmasked_hit5,propagated_masked_frac,propagated_masked_hit10,propagated_masked_hit5
DataSet_01_048,MYB,False,GSE25678,CD34-derived erythroid progenitors,shRNA,GPL8019,-0.94457,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.9464751958224543,False,False,0.9543080939947781,False,False,0.95822454308094,False,False,0.9556135770234987,False,False,0.9464751958224543,False,False,0.8368146214099217,False,False,0.902088772845953,False,False
DataSet_01_102,MYB,False,GSE36988,Primary CD34+ hematopoietic stem/progenitor cells (HSPCs),shRNA,GPL15394,-0.73791,True,177,True,1.0,0.6440677966101694,2,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.9634464751958225,False,False,0.9647519582245431,False,False,0.9673629242819843,False,False,0.9647519582245431,False,False,0.9634464751958225,False,False,0.8694516971279374,False,False,0.9046997389033943,False,False
DataSet_03_170,MYB,False,GSE13110,CD34+ progenitor cells,siRNA,GPL96,-0.9445076,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.27023498694516973,False,False,0.2885117493472585,False,False,0.3524804177545692,False,False,0.29112271540469975,False,False,0.2689295039164491,False,False,0.737597911227154,False,False,0.7819843342036553,False,False
DataSet_03_171,MYB,False,GSE49286,DU145,siRNA,GPL10558,-0.6296667,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.47389033942558745,False,False,0.5731070496083551,False,False,0.5091383812010444,False,False,0.5718015665796344,False,False,0.47389033942558745,False,False,0.0026109660574412533,True,True,0.0195822454308094,True,True
DataSet_03_172,MYB,False,GSE49286,LNCaP,siRNA,GPL10558,-0.6683333,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.030026109660574413,True,True,0.05221932114882506,True,False,0.13577023498694518,False,False,0.05613577023498695,True,False,0.02349869451697128,True,True,0.0039164490861618795,True,True,0.016971279373368148,True,True
DataSet_03_173,MYB,True,GSE49286,PC-3M,siRNA,GPL10558,-2.037667,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.05221932114882506,True,False,0.08746736292428199,True,False,0.09399477806788512,True,False,0.10182767624020887,False,False,0.04960835509138381,True,True,0.0039164490861618795,True,True,0.05221932114882506,True,False
DataSet_03_174,MYB,False,GSE49286,VCaP,siRNA,GPL10558,-0.504,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.4281984334203655,False,False,0.4804177545691906,False,False,0.43342036553524804,False,False,0.4830287206266319,False,False,0.4255874673629243,False,False,0.097911227154047,True,False,0.19712793733681463,False,False
DataSet_03_175,MYB,False,GSE60299,CD34+ cells,siRNA,GPL13667,0.0,True,177,True,1.0,0.6440677966101694,0,0.13513513,0.15478841870824053,0.06904231625835189,PMID,0.024804177545691905,True,True,0.024804177545691905,True,True,0.02349869451697128,True,True,0.024804177545691905,True,True,0.024804177545691905,True,True,0.02349869451697128,True,True,0.02349869451697128,True,True
DataSet_01_148,MYBL2,True,GSE43400,CD34+ BM cells,shRNA,GPL15401,-1.52657,True,51,True,1.0,0.6274509803921569,0,0.11320755,0.1712707182320442,0.09171270718232044,PMID,0.0926892950391645,True,False,0.19973890339425587,False,False,0.2963446475195822,False,False,0.19973890339425587,False,False,0.09138381201044386,True,False,0.13446475195822455,False,False,0.2650130548302872,False,False
DataSet_03_176,MYBL2,False,GSE31912,MCF7,siRNA,GPL570,-0.6604487,True,51,True,1.0,0.6274509803921569,77,0.11320755,0.1712707182320442,0.09171270718232044,PMID,0.6266318537859008,False,False,0.7702349869451697,False,False,0.5953002610966057,False,False,0.7715404699738904,False,False,0.6266318537859008,False,False,0.31070496083550914,False,False,0.49738903394255873,False,False
DataSet_01_231,MYC,False,GSE57538,Adipose stem cells,siRNA,GPL13158,-0.24724,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.014360313315926894,True,True,0.014360313315926894,True,True,0.015665796344647518,True,True,0.014360313315926894,True,True,0.014360313315926894,True,True,0.009138381201044387,True,True,0.02741514360313316,True,True
DataSet_01_237,MYC,False,GSE60558,HT1080,shRNA,GPL16686,-0.93234,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.007832898172323759,True,True,0.006527415143603133,True,True,0.006527415143603133,True,True,0.007832898172323759,True,True,0.007832898172323759,True,True,0.0026109660574412533,True,True,0.02741514360313316,True,True
DataSet_01_324,MYC,True,GSE87693,HCT116,siRNA,GPL20844,-1.68378,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.8172323759791122,False,False,0.9738903394255874,False,False
DataSet_03_177,MYC,False,GSE104175,HT29,siRNA,GPL570,-0.2595187,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.9765013054830287,False,False,0.9869451697127938,False,False
DataSet_03_178,MYC,True,GSE22139,DAOY M2.1,siRNA,GPL570,-1.985984,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.7650130548302873,False,False,0.9843342036553525,False,False
DataSet_03_179,MYC,False,GSE30726,B-cell lymphoma cell line BL41,siRNA,GPL96,-0.55,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.016971279373368148,True,True,0.9908616187989556,False,False
DataSet_03_180,MYC,False,GSE30726,B-cell lymphoma cell line Blue1,siRNA,GPL96,-1.0,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.97911227154047,False,False
DataSet_03_181,MYC,False,GSE30726,B-cell lymphoma cell lines Raji,siRNA,GPL96,-0.95,True,845,True,-1.0,0.6011834319526628,0,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.007832898172323759,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.005221932114882507,True,True,0.0026109660574412533,True,True,0.0013054830287206266,True,True,0.06657963446475196,True,False
DataSet_03_182,MYC,False,GSE31912,MCF7,siRNA,GPL570,-0.093548,True,845,True,-1.0,0.6011834319526628,77,0.15890752,0.3741648106904232,0.29175946547884185,PMID,0.04177545691906005,True,True,0.04177545691906005,True,True,0.02349869451697128,True,True,0.04177545691906005,True,True,0.04177545691906005,True,True,0.6279373368146214,False,False,0.891644908616188,False,False
DataSet_01_160,MYCN,False,GSE45967,SKNBE2,siRNA,GPL13158,-0.77346,True,137,True,1.0,0.5401459854014599,2,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.014360313315926894,True,True,0.018276762402088774,True,True,0.022193211488250653,True,True,0.016971279373368148,True,True,0.014360313315926894,True,True,0.010443864229765013,True,True,0.016971279373368148,True,True
DataSet_01_296,MYCN,False,GSE74626,BE(2)-C,siRNA,GPL570,0.00377,True,137,True,1.0,0.5401459854014599,1,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.030026109660574413,True,True,0.030026109660574413,True,True,0.0039164490861618795,True,True,0.030026109660574413,True,True,0.030026109660574413,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True
DataSet_03_183,MYCN,False,GSE121529,CHP-134,CRISPR,GPL17077,-0.5620215,True,137,True,1.0,0.5401459854014599,0,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.04960835509138381,True,True,0.05352480417754569,True,False,0.06527415143603134,True,False,0.05221932114882506,True,False,0.04960835509138381,True,True,0.12402088772845953,False,False,0.5274151436031331,False,False
DataSet_03_184,MYCN,False,GSE121530,CHP-134,CRISPR,GPL17077,-0.5620215,True,137,True,1.0,0.5401459854014599,0,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.04960835509138381,True,True,0.05352480417754569,True,False,0.06527415143603134,True,False,0.05221932114882506,True,False,0.04960835509138381,True,True,0.12402088772845953,False,False,0.5274151436031331,False,False
DataSet_03_185,MYCN,False,GSE45967,SKNBE2,siRNA,GPL13158,-0.773464,True,137,True,1.0,0.5401459854014599,2,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.018276762402088774,True,True,0.020887728459530026,True,True,0.02741514360313316,True,True,0.020887728459530026,True,True,0.018276762402088774,True,True,0.010443864229765013,True,True,0.016971279373368148,True,True
DataSet_03_186,MYCN,False,GSE49854,NB1691,siRNA,GPL13158,-0.401916,True,137,True,1.0,0.5401459854014599,2,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.29112271540469975,False,False,0.34986945169712796,False,False,0.21409921671018275,False,False,0.3524804177545692,False,False,0.2898172323759791,False,False,0.21018276762402088,False,False,0.8459530026109661,False,False
DataSet_03_187,MYCN,False,GSE71060,BE(2)C cells,siRNA,GPL16686,0.0,True,137,True,1.0,0.5401459854014599,0,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.005221932114882507,True,True,0.005221932114882507,True,True,0.0039164490861618795,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True
DataSet_03_188,MYCN,False,GSE71061,BE(2)C cells,siRNA,GPL16686,0.0,True,137,True,1.0,0.5401459854014599,0,0.0726257,0.23136818687430477,0.1568409343715239,PMID,0.016971279373368148,True,True,0.016971279373368148,True,True,0.006527415143603133,True,True,0.016971279373368148,True,True,0.016971279373368148,True,True,0.006527415143603133,True,True,0.006527415143603133,True,True
DataSet_01_094,NANOG,True,GSE34904,H1-hESC,shRNA,GPL10558,-1.55195,True,59,True,1.0,0.4576271186440678,2,0.21875,0.10375275938189846,0.04194260485651214,default activation,0.07702349869451697,True,False,0.20757180156657964,False,False,0.16840731070496084,False,False,0.20234986945169714,False,False,0.0731070496083551,True,False,0.009138381201044387,True,True,0.050913838120104436,True,False
DataSet_03_189,NCOA1,True,GSE66722,LNCaP,siRNA,GPL19874,-3.616286,True,89,False,,0.7865168539325843,18,0.21167883,0.08278145695364239,0.03532008830022075,,0.005221932114882507,True,True,0.005221932114882507,True,True,0.03655352480417755,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True,0.2349869451697128,False,False,0.25718015665796345,False,False
DataSet_03_190,NCOA2,True,GSE66722,LNCaP,siRNA,GPL19874,-2.297202,True,61,True,1.0,0.8360655737704918,18,0.23893805,0.08167770419426049,0.029801324503311258,default activation,0.005221932114882507,True,True,0.010443864229765013,True,True,0.0835509138381201,True,False,0.010443864229765013,True,True,0.005221932114882507,True,True,0.25718015665796345,False,False,0.4608355091383812,False,False
DataSet_03_191,NCOA3,True,GSE66722,LNCaP,siRNA,GPL19874,-1.881659,True,74,True,1.0,0.7162162162162162,18,0.23893805,0.1335540838852097,0.05849889624724062,default activation,0.660574412532637,False,False,0.8746736292428199,False,False,0.720626631853786,False,False,0.8798955613577023,False,False,0.6592689295039165,False,False,0.7114882506527415,False,False,0.8733681462140992,False,False
DataSet_03_192,NCOR1,True,GSE60722,LNCaP,siRNA,GPL570,-1.994582,True,88,True,1.0,0.8181818181818182,0,0.22307692,0.11810154525386314,0.04966887417218543,default activation,0.015665796344647518,True,True,0.12924281984334204,False,False,0.033942558746736295,True,True,0.13185378590078328,False,False,0.013054830287206266,True,True,0.009138381201044387,True,True,0.5626631853785901,False,False
DataSet_03_193,NCOR2,False,GSE31912,MCF7,siRNA,GPL570,-0.1156823,True,69,True,1.0,0.8260869565217391,77,0.22307692,0.09381898454746136,0.04966887417218543,default activation,0.9151436031331592,False,False,0.9216710182767625,False,False,0.9373368146214099,False,False,0.9255874673629243,False,False,0.9151436031331592,False,False,0.7767624020887729,False,False,0.7885117493472585,False,False
DataSet_03_194,NFAT5,False,GSE22956,Primary fibroblast-like synoviocytes,siRNA,GPL6883,-0.9200657,True,52,True,1.0,0.8269230769230769,0,0.06849315,0.07734806629834254,0.030939226519337018,default activation,0.03655352480417755,True,True,0.05483028720626632,True,False,0.050913838120104436,True,False,0.05352480417754569,True,False,0.03655352480417755,True,True,0.08093994778067885,True,False,0.1279373368146214,False,False
DataSet_03_195,NFAT5,False,GSE22956,HUVEC,siRNA,GPL6947,-0.3624065,True,52,True,1.0,0.8269230769230769,0,0.06849315,0.07734806629834254,0.030939226519337018,default activation,0.20234986945169714,False,False,0.23759791122715404,False,False,0.22845953002610966,False,False,0.23759791122715404,False,False,0.20234986945169714,False,False,0.15013054830287206,False,False,0.19321148825065274,False,False
DataSet_02_022,NFATC1,False,ENCSR381TNV,K562,CRISPRi,-,-0.85696,True,118,True,1.0,0.5847457627118644,0,0.24418604,0.1291390728476821,0.056291390728476824,default activation,0.020887728459530026,True,True,0.02349869451697128,True,True,0.010443864229765013,True,True,0.02349869451697128,True,True,0.020887728459530026,True,True,0.06788511749347259,True,False,0.0783289817232376,True,False
DataSet_01_166,NFATC3,True,GSE46333,CD4+ T cells,siRNA,GPL14550,-1.78257,True,40,False,,0.45,6,0.12,0.10596026490066225,0.039735099337748346,,0.6932114882506527,False,False,0.6932114882506527,False,False,0.8733681462140992,False,False,0.6932114882506527,False,False,0.6932114882506527,False,False,0.6227154046997389,False,False,0.6305483028720626,False,False
DataSet_02_032,NFE2L1,True,ENCSR385ZTW,K562,CRISPRi,-,-1.56069,True,9,True,1.0,0.5555555555555556,0,0.2,0.09381898454746136,0.04304635761589404,default activation,0.014360313315926894,True,True,0.030026109660574413,True,True,0.031331592689295036,True,True,0.028720626631853787,True,True,0.014360313315926894,True,True,0.0731070496083551,True,False,0.12924281984334204,False,False
DataSet_01_060,NFE2L2,True,GSE28230,A549,siRNA,GPL4133,-2.87887,True,196,True,1.0,0.6581632653061225,0,0.10486891,0.1847345132743363,0.10619469026548672,default activation,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True
DataSet_01_335,NFE2L2,False,GSE94393,A549,siRNA,GPL15207,-0.76166,True,196,True,1.0,0.6581632653061225,0,0.10486891,0.1847345132743363,0.10619469026548672,default activation,0.005221932114882507,True,True,0.005221932114882507,True,True,0.007832898172323759,True,True,0.005221932114882507,True,True,0.005221932114882507,True,True,0.048302872062663184,True,True,0.07049608355091384,True,False
DataSet_02_174,NFE2L2,False,ENCSR100ODO,K562,siRNA,-,-0.55981,True,196,True,1.0,0.6581632653061225,0,0.10486891,0.1847345132743363,0.10619469026548672,default activation,0.010443864229765013,True,True,0.013054830287206266,True,True,0.007832898172323759,True,True,0.013054830287206266,True,True,0.010443864229765013,True,True,0.11357702349869452,False,False,0.12924281984334204,False,False
DataSet_01_167,NFKB1,False,GSE46333,CD4+ T cells,siRNA,GPL14550,-0.44289,True,418,True,1.0,0.4569377990430622,6,0.5608215,0.2334070796460177,0.16482300884955753,default activation,0.33550913838120106,False,False,0.3368146214099217,False,False,0.29765013054830286,False,False,0.3368146214099217,False,False,0.33550913838120106,False,False,0.902088772845953,False,False,0.9190600522193212,False,False
DataSet_03_196,NFKB1,False,GSE31912,MCF7,siRNA,GPL570,-0.717183,True,418,True,1.0,0.4569377990430622,77,0.5608215,0.2334070796460177,0.16482300884955753,default activation,0.8590078328981723,False,False,0.9242819843342036,False,False,0.8237597911227154,False,False,0.9203655352480418,False,False,0.8590078328981723,False,False,0.0013054830287206266,True,True,0.9556135770234987,False,False
DataSet_03_197,NFKB1,False,GSE75003,U251,siRNA,GPL570,-0.7290067,True,418,True,1.0,0.4569377990430622,1,0.5608215,0.2334070796460177,0.16482300884955753,default activation,0.3093994778067885,False,False,0.3577023498694517,False,False,0.4073107049608355,False,False,0.3537859007832898,False,False,0.30809399477806787,False,False,0.031331592689295036,True,True,0.36945169712793735,False,False
DataSet_01_261,NFKB2,True,GSE64234,L-1236,siRNA,GPL6244,-1.50026,True,73,True,1.0,0.6301369863013698,0,0.33333334,0.1390728476821192,0.0739514348785872,default activation,0.06919060052219321,True,False,0.2780678851174935,False,False,0.2010443864229765,False,False,0.27284595300261094,False,False,0.0639686684073107,True,False,0.0195822454308094,True,True,0.06266318537859007,True,False
DataSet_04_034,NFX1,False,ENCSR548ORV,HepG2,CRISPR,-,-0.6066793,True,5,False,,0.6,0,0.11764706,0.0728476821192053,0.024282560706401765,,0.3472584856396867,False,False,0.3472584856396867,False,False,0.38511749347258484,False,False,0.3472584856396867,False,False,0.3472584856396867,False,False,0.30809399477806787,False,False,0.30809399477806787,False,False
DataSet_01_131,NFYA,False,GSE40215,HeLaS3,shRNA,GPL570,-0.17698,True,93,True,1.0,0.0,0,0.25233644,0.17849223946784923,0.09977827050997783,regulon,0.283289817232376,False,False,0.30809399477806787,False,False,0.25718015665796345,False,False,0.30678851174934724,False,False,0.283289817232376,False,False,0.3302872062663185,False,False,0.4908616187989556,False,False
DataSet_01_287,NFYA,False,GSE70543,HCT1163,shRNA,GPL17889,0.0723,True,93,True,1.0,0.0,0,0.25233644,0.17849223946784923,0.09977827050997783,regulon,0.020887728459530026,True,True,0.020887728459530026,True,True,0.01174934725848564,True,True,0.0195822454308094,True,True,0.020887728459530026,True,True,0.013054830287206266,True,True,0.01174934725848564,True,True
DataSet_01_288,NFYA,False,GSE70543,H322,shRNA,GPL17889,-0.40614,True,93,True,1.0,0.0,0,0.25233644,0.17849223946784923,0.09977827050997783,regulon,0.42297650130548303,False,False,0.46736292428198434,False,False,0.402088772845953,False,False,0.4660574412532637,False,False,0.42297650130548303,False,False,0.028720626631853787,True,True,0.03655352480417755,True,True
DataSet_01_355,NFYA,False,GSE18849,MDA-MB231,siRNA,GPL4133,-0.44441,True,93,True,1.0,0.0,1,0.25233644,0.17849223946784923,0.09977827050997783,regulon,0.19321148825065274,False,False,0.21409921671018275,False,False,0.23237597911227154,False,False,0.2154046997389034,False,False,0.18929503916449086,False,False,0.0195822454308094,True,True,0.03524804177545692,True,True
DataSet_02_076,NFYA,False,ENCSR096VPS,K562,CRISPRi,-,0.0,True,93,True,1.0,0.0,0,0.25233644,0.17849223946784923,0.09977827050997783,regulon,0.018276762402088774,True,True,0.018276762402088774,True,True,0.018276762402088774,True,True,0.018276762402088774,True,True,0.018276762402088774,True,True,0.8772845953002611,False,False,0.8772845953002611,False,False
DataSet_01_238,NFYB,True,GSE61272,U2OS ER-HA-E2F1,siRNA,GPL571,-2.46407,True,40,False,,0.6,0,0.4651163,0.06755260243632337,0.019933554817275746,,0.08746736292428199,True,False,0.08746736292428199,True,False,0.04177545691906005,True,True,0.08746736292428199,True,False,0.08746736292428199,True,False,0.37597911227154046,False,False,0.37597911227154046,False,False
DataSet_02_024,NFYB,False,ENCSR171KMM,K562,CRISPRi,-,-0.75754,True,40,False,,0.6,0,0.4651163,0.06755260243632337,0.019933554817275746,,0.06266318537859007,True,False,0.06266318537859007,True,False,0.04960835509138381,True,True,0.06266318537859007,True,False,0.06266318537859007,True,False,0.34595300261096606,False,False,0.34595300261096606,False,False
DataSet_03_198,NFYB,False,GSE66714,SUDHL6 DLBCL,siRNA,GPL10558,-0.1315985,True,40,False,,0.6,1,0.4651163,0.06755260243632337,0.019933554817275746,,0.97911227154047,False,False,0.97911227154047,False,False,0.9569190600522193,False,False,0.97911227154047,False,False,0.97911227154047,False,False,0.8224543080939948,False,False,0.8224543080939948,False,False
DataSet_04_014,NFYB,False,ENCSR171KMM,K562,CRISPRi,-,0.4774806,True,40,False,,0.6,0,0.4651163,0.06755260243632337,0.019933554817275746,,0.07571801566579635,True,False,0.07571801566579635,True,False,0.06919060052219321,True,False,0.07571801566579635,True,False,0.07571801566579635,True,False,0.1814621409921671,False,False,0.1814621409921671,False,False
DataSet_04_015,NKRF,True,ENCSR231PWH,K562,shRNA,-,-1.789867,True,9,False,,1.0,0,0.15384616,0.09381898454746136,0.05187637969094923,,0.206266318537859,False,False,0.20757180156657964,False,False,0.19451697127937337,False,False,0.206266318537859,False,False,0.206266318537859,False,False,0.13577023498694518,False,False,0.1370757180156658,False,False
DataSet_01_066,NKX2-1,False,GSE28480,HCC4019,siRNA,GPL6947,-0.9115,True,62,True,1.0,0.5483870967741935,0,0.28865978,0.08950276243093923,0.03867403314917127,default activation,0.014360313315926894,True,True,0.04699738903394256,True,True,0.04960835509138381,True,True,0.048302872062663184,True,True,0.013054830287206266,True,True,0.06135770234986945,True,False,0.9425587467362925,False,False
DataSet_01_067,NKX2-1,False,GSE28480,H3255,siRNA,GPL6947,-0.7139,True,62,True,1.0,0.5483870967741935,0,0.28865978,0.08950276243093923,0.03867403314917127,default activation,0.044386422976501305,True,True,0.07441253263707572,True,False,0.0639686684073107,True,False,0.07441253263707572,True,False,0.04308093994778068,True,True,0.1122715404699739,False,False,0.412532637075718,False,False
DataSet_02_065,NONO,False,ENCSR039VEQ,K562,CRISPRi,-,0.0,True,21,True,1.0,0.7619047619047619,0,0.1627907,0.11946902654867257,0.05530973451327434,default activation,0.6775456919060052,False,False,0.6775456919060052,False,False,0.6318537859007833,False,False,0.6775456919060052,False,False,0.6775456919060052,False,False,0.762402088772846,False,False,0.762402088772846,False,False
DataSet_02_093,NONO,False,ENCSR647NYX,HepG2,shRNA,-,0.0,True,21,True,1.0,0.7619047619047619,0,0.1627907,0.11946902654867257,0.05530973451327434,default activation,0.7258485639686684,False,False,0.7258485639686684,False,False,0.7859007832898173,False,False,0.7389033942558747,False,False,0.7258485639686684,False,False,0.4255874673629243,False,False,0.4255874673629243,False,False
DataSet_02_149,NONO,False,ENCSR398HXV,K562,shRNA,-,0.0,True,21,True,1.0,0.7619047619047619,0,0.1627907,0.11946902654867257,0.05530973451327434,default activation,0.12402088772845953,False,False,0.12402088772845953,False,False,0.13577023498694518,False,False,0.12010443864229765,False,False,0.12402088772845953,False,False,0.1801566579634465,False,False,0.1801566579634465,False,False
DataSet_02_077,NR2C2,False,ENCSR808HQN,K562,CRISPRi,-,-0.2724,True,59,True,1.0,0.7796610169491526,0,0.14084508,0.06622516556291391,0.02869757174392936,default activation,0.2885117493472585,False,False,0.2989556135770235,False,False,0.24281984334203655,False,False,0.29112271540469975,False,False,0.2885117493472585,False,False,0.3642297650130548,False,False,0.3772845953002611,False,False
DataSet_01_306,NR2E1,True,GSE75945,PBT003,shRNA,GPL15207,-1.10318,True,17,True,-1.0,0.5882352941176471,0,0.09090909,0.08719646799116998,0.04415011037527594,PMID,0.2349869451697128,False,False,0.097911227154047,True,False,0.06919060052219321,True,False,0.09530026109660575,True,False,0.2349869451697128,False,False,0.5522193211488251,False,False,0.48825065274151436,False,False
DataSet_01_007,NR2F2,True,GSE12846,Primary lymphatic endothelial cells,siRNA,GPL570,-1.34696,True,79,True,1.0,0.6329113924050633,1,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.26762402088772846,False,False,0.32114882506527415,False,False,0.21279373368146215,False,False,0.3237597911227154,False,False,0.26762402088772846,False,False,0.7924281984334204,False,False,0.8276762402088773,False,False
DataSet_01_089,NR2F2,True,GSE33182,PC3,siRNA,GPL570,-3.82418,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.45430809399477806,False,False,0.6932114882506527,False,False,0.741514360313316,False,False,0.6932114882506527,False,False,0.45300261096605743,False,False,0.06135770234986945,True,False,0.17885117493472585,False,False
DataSet_01_090,NR2F2,True,GSE33301,HUVEC,siRNA,GPL570,-1.00829,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.4281984334203655,False,False,0.5469973890339426,False,False,0.5913838120104439,False,False,0.5509138381201044,False,False,0.4281984334203655,False,False,0.608355091383812,False,False,0.7271540469973891,False,False
DataSet_01_176,NR2F2,True,GSE47438,TOV112D,siRNA,GPL6947,-2.13662,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.018276762402088774,True,True,0.283289817232376,False,False,0.18929503916449086,False,False,0.2963446475195822,False,False,0.018276762402088774,True,True,0.0013054830287206266,True,True,0.23368146214099217,False,False
DataSet_01_177,NR2F2,True,GSE47438,ES2,siRNA,GPL6947,-2.04676,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.0195822454308094,True,True,0.3342036553524804,False,False,0.2193211488250653,False,False,0.3381201044386423,False,False,0.0195822454308094,True,True,0.009138381201044387,True,True,0.8002610966057441,False,False
DataSet_02_019,NR2F2,False,ENCSR688UTN,K562,CRISPRi,-,-0.60648,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.3981723237597911,False,False,0.4177545691906005,False,False,0.2245430809399478,False,False,0.4177545691906005,False,False,0.3968668407310705,False,False,0.23368146214099217,False,False,0.2454308093994778,False,False
DataSet_03_202,NR2F2,True,GSE107469,Primary eutopic stromal cells,siRNA,GPL570,-1.622046,True,79,True,1.0,0.6329113924050633,0,0.20175439,0.08888888888888889,0.04111111111111111,default activation,0.0013054830287206266,True,True,0.006527415143603133,True,True,0.0026109660574412533,True,True,0.006527415143603133,True,True,0.0013054830287206266,True,True,0.0195822454308094,True,True,0.03655352480417755,True,True
DataSet_01_141,NR3C1,False,GSE42538,Endometrial stromal cells,siRNA,GPL6244,-0.0275,True,282,True,1.0,0.2907801418439716,0,0.15732087,0.11258278145695365,0.056291390728476824,default activation,0.2885117493472585,False,False,0.29112271540469975,False,False,0.2506527415143603,False,False,0.2924281984334204,False,False,0.28720626631853785,False,False,0.0926892950391645,True,False,0.1031331592689295,False,False
DataSet_01_174,NR4A1,False,GSE46994,PANC1,siRNA,GPL10558,-0.00111,True,106,False,,0.6415094339622641,0,0.12886597,0.06740331491712707,0.026519337016574586,,0.6971279373368147,False,False,0.6971279373368147,False,False,0.779373368146214,False,False,0.6971279373368147,False,False,0.6971279373368147,False,False,0.10052219321148825,False,False,0.10052219321148825,False,False
DataSet_02_084,NR4A1,False,ENCSR357LVC,K562,CRISPRi,-,-0.95483,True,106,False,,0.6415094339622641,0,0.12886597,0.06740331491712707,0.026519337016574586,,0.9164490861618799,False,False,0.9164490861618799,False,False,0.8929503916449086,False,False,0.9164490861618799,False,False,0.9164490861618799,False,False,0.02610966057441253,True,True,0.048302872062663184,True,True
