exp,tf,a,m,m_obs,regulon_size,knock_method,platform,dose_bin,in_filtered_279,multi_tf,ulm_unmasked_frac,ulm_masked_frac
DataSet_02_036,HINFP,-1.0954728643302611,0.0,0.0,9,CRISPRi,-,m >= 0,False,True,0.09138381201044386,0.09138381201044386
DataSet_02_037,FOXM1,-0.17219853449737765,-0.11168,-0.11168,96,CRISPRi,-,-0.5 <= m < 0,False,True,0.5691906005221932,0.5744125326370757
DataSet_02_039,RELA,-7.181465741681122,-1.39551,-1.39551,539,CRISPRi,-,-2 <= m < -1,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_02_040,TEAD4,0.2917536355752552,-1.5798,-1.5798,11,CRISPRi,-,-2 <= m < -1,True,True,0.741514360313316,0.741514360313316
DataSet_02_041,CTBP1,0.4076285896386006,-0.36928,-0.36928,10,CRISPRi,-,-0.5 <= m < 0,False,False,0.6018276762402088,0.6018276762402088
DataSet_02_042,SP2,-0.25367335496399446,-2.02074,-2.02074,22,CRISPRi,-,m < -2,True,False,0.5600522193211488,0.5600522193211488
DataSet_02_047,SMARCA4,-0.7941074014348459,-0.29238,-0.29238,10,CRISPRi,-,-0.5 <= m < 0,False,True,0.391644908616188,0.39033942558746737
DataSet_02_048,SMAD5,-5.65424591778619,-1.81161,-1.81161,35,CRISPRi,-,-2 <= m < -1,True,True,0.006527415143603133,0.006527415143603133
DataSet_02_050,ARID3A,0.08349683527459992,0.0,0.0,7,CRISPRi,-,m >= 0,False,True,0.5130548302872062,0.5130548302872062
DataSet_02_054,ATF3,-0.8728372678538171,-1.86056,-1.86056,107,CRISPRi,-,-2 <= m < -1,True,True,0.46866840731070497,0.38642297650130547
DataSet_02_055,DLX1,0.5239969148020331,-1.25001,-1.25001,10,CRISPRi,-,-2 <= m < -1,True,False,0.6971279373368147,0.6971279373368147
DataSet_02_056,UBTF,-0.3826032553249252,-0.27679,-0.27679,9,CRISPRi,-,-0.5 <= m < 0,False,True,0.42428198433420367,0.42428198433420367
DataSet_02_057,STAT6,0.024962220640628238,-0.87112,-0.87112,123,CRISPRi,-,-1 <= m < -0.5,False,True,0.5926892950391645,0.6344647519582245
DataSet_02_059,ZNF143,0.11101241941589404,-0.28868,-0.28868,28,CRISPRi,-,-0.5 <= m < 0,False,False,0.4360313315926893,0.4360313315926893
DataSet_02_060,GATA1,0.10290393600070102,-0.9943,-0.9943,140,CRISPRi,-,-1 <= m < -0.5,False,False,0.43994778067885115,0.4608355091383812
DataSet_02_061,RFX5,-0.0071447295316212365,-1.58857,-1.58857,23,CRISPRi,-,-2 <= m < -1,True,False,0.5195822454308094,0.6631853785900783
DataSet_02_062,NRF1,-0.03897107628805938,-0.42397,-0.42397,87,CRISPRi,-,-0.5 <= m < 0,False,False,0.6449086161879896,0.6631853785900783
DataSet_02_063,TRIM28,-0.19182718218978193,-1.46428,-1.46428,6,CRISPRi,-,-2 <= m < -1,True,False,0.5731070496083551,0.5704960835509139
DataSet_02_064,HOXB4,-1.3651590125410626,0.0,0.0,10,CRISPRi,-,m >= 0,False,False,0.2819843342036554,0.2819843342036554
DataSet_02_065,NONO,0.08306375688603464,0.0,0.0,20,CRISPRi,-,m >= 0,False,True,0.6775456919060052,0.6775456919060052
DataSet_02_067,SP1,-4.672153836354793,-0.2263,-0.2263,1259,CRISPRi,-,-0.5 <= m < 0,False,True,0.0039164490861618795,0.0039164490861618795
DataSet_02_069,ZNF395,-0.18895981795507702,-0.35227,-0.35227,7,CRISPRi,-,-0.5 <= m < 0,False,False,0.46866840731070497,0.46866840731070497
DataSet_02_071,TFDP1,0.9221272835578779,-2.45296,-2.45296,31,CRISPRi,-,m < -2,True,False,0.8929503916449086,0.8929503916449086
DataSet_02_072,STAT5A,1.6562834691511408,-0.68941,-0.68941,211,CRISPRi,-,-1 <= m < -0.5,False,True,0.8955613577023499,0.9046997389033943
DataSet_02_073,HSF1,-1.2294640041679417,-0.5654,-0.5654,97,CRISPRi,-,-1 <= m < -0.5,False,True,0.25326370757180156,0.28720626631853785
DataSet_02_075,HMGA1,1.5048949576189434,-1.97429,-1.97429,72,CRISPRi,-,-2 <= m < -1,True,True,0.7493472584856397,0.8263707571801566
DataSet_02_076,NFYA,-2.6063348490469607,0.0,0.0,92,CRISPRi,-,m >= 0,False,True,0.018276762402088774,0.018276762402088774
DataSet_02_077,NR2C2,-1.5479579276579225,-0.2724,-0.2724,58,CRISPRi,-,-0.5 <= m < 0,False,False,0.2885117493472585,0.2989556135770235
DataSet_02_082,ZBTB33,-0.487711006681252,-1.43836,-1.43836,11,CRISPRi,-,-2 <= m < -1,True,False,0.21801566579634465,0.21801566579634465
DataSet_02_084,NR4A1,2.098889918237752,-0.95483,-0.95483,106,CRISPRi,-,-1 <= m < -0.5,False,True,0.9164490861618799,0.9164490861618799
DataSet_02_085,MITF,-3.289446661457587,-0.6983,-0.6983,108,CRISPRi,-,-1 <= m < -0.5,False,True,0.0731070496083551,0.07702349869451697
DataSet_02_093,NONO,1.6151469993750158,0.0,0.0,20,shRNA,-,m >= 0,False,True,0.7258485639686684,0.7258485639686684
DataSet_02_098,YBX3,-1.9390694698251394,0.0,0.0,26,shRNA,-,m >= 0,False,True,0.08093994778067885,0.08093994778067885
DataSet_02_104,HDGF,-0.4726427832944618,-3.16823,-3.16823,7,shRNA,-,m < -2,True,False,0.3133159268929504,0.3133159268929504
DataSet_02_112,BCLAF1,-1.5358094114550838,-0.91208,-0.91208,7,shRNA,-,-1 <= m < -0.5,False,True,0.0783289817232376,0.13838120104438642
DataSet_02_118,CEBPZ,0.43215695698980255,-0.56864,-0.56864,18,shRNA,-,-1 <= m < -0.5,False,True,0.7676240208877284,0.7676240208877284
DataSet_02_122,EWSR1,1.3314726719814258,-0.78835,-0.78835,57,shRNA,-,-1 <= m < -0.5,False,True,0.6892950391644909,0.7310704960835509
DataSet_02_142,BCLAF1,-1.0648945926091664,-0.57968,-0.57968,7,shRNA,-,-1 <= m < -0.5,False,True,0.06788511749347259,0.11096605744125326
DataSet_02_149,NONO,-1.0698301929757112,0.0,0.0,20,shRNA,-,m >= 0,False,True,0.12402088772845953,0.12402088772845953
DataSet_02_153,YBX3,-1.8767823143982663,0.0,0.0,26,shRNA,-,m >= 0,False,True,0.0835509138381201,0.0835509138381201
DataSet_02_167,EWSR1,2.964848846196074,-0.96275,-0.96275,57,shRNA,-,-1 <= m < -0.5,False,True,0.9503916449086162,0.9686684073107049
DataSet_02_172,ZFX,1.0339692227004411,-1.76132,-1.76132,5,siRNA,-,-2 <= m < -1,True,True,0.7180156657963447,0.7180156657963447
DataSet_02_173,MXI1,-0.36922547215234375,-0.76799,-0.76799,7,siRNA,-,-1 <= m < -0.5,False,False,0.20757180156657964,0.34464751958224543
DataSet_02_174,NFE2L2,-3.7059769888248857,-0.55981,-0.55981,195,siRNA,-,-1 <= m < -0.5,False,True,0.010443864229765013,0.013054830287206266
DataSet_02_176,CEBPZ,-0.466221323748019,-0.63195,-0.63195,18,siRNA,-,-1 <= m < -0.5,False,True,0.45300261096605743,0.45300261096605743
DataSet_02_179,VEZF1,0.15398940996318528,0.0,0.0,8,siRNA,-,m >= 0,False,False,0.7284595300261096,0.7284595300261096
DataSet_02_180,ATF3,0.2353630746480474,-0.33537,-0.33537,107,siRNA,-,-0.5 <= m < 0,False,True,0.6462140992167101,0.6305483028720626
DataSet_02_182,STAT5A,-0.08397430894867833,-0.91881,-0.91881,211,siRNA,-,-1 <= m < -0.5,False,True,0.4960835509138381,0.5365535248041775
DataSet_02_183,MAFK,1.6663692462378763,-0.40503,-0.40503,22,siRNA,-,-0.5 <= m < 0,False,False,0.9007832898172323,0.9007832898172323
DataSet_02_184,KAT2B,0.05642209030022019,-0.49869,-0.49869,15,siRNA,-,-0.5 <= m < 0,False,False,0.6122715404699739,0.6096605744125326
DataSet_02_185,CTCF,1.9965361815559555,-1.26009,-1.26009,136,siRNA,-,-2 <= m < -1,True,True,0.8720626631853786,0.8942558746736292
DataSet_02_186,BHLHE40,-0.045298022593366224,-0.12051,-0.12051,39,siRNA,-,-0.5 <= m < 0,False,False,0.44386422976501305,0.4255874673629243
DataSet_02_188,BACH1,1.3420510326646131,0.0,0.0,15,siRNA,-,m >= 0,False,True,0.8825065274151436,0.8825065274151436
DataSet_02_189,MAFG,0.5374904076966678,-0.59955,-0.59955,8,siRNA,-,-1 <= m < -0.5,False,False,0.6318537859007833,0.7336814621409922
DataSet_02_192,MAX,-0.49011805594905694,-1.07684,-1.07684,48,siRNA,-,-2 <= m < -1,True,True,0.2989556135770235,0.3877284595300261
DataSet_02_193,ARID3A,-0.19505538993216132,0.0,0.0,7,siRNA,-,m >= 0,False,True,0.5509138381201044,0.5509138381201044
DataSet_02_198,UBTF,-1.2465785163756753,-0.55531,-0.55531,9,siRNA,-,-1 <= m < -0.5,False,True,0.12140992167101827,0.12140992167101827
DataSet_02_199,MAZ,2.1803692659823293,-0.87247,-0.87247,47,siRNA,-,-1 <= m < -0.5,False,False,0.9295039164490861,0.943864229765013
DataSet_02_200,E2F4,1.09242697702162,-0.77106,-0.77106,157,siRNA,-,-1 <= m < -0.5,False,False,0.8955613577023499,0.8955613577023499
DataSet_02_201,TAL1,-0.3901670707160509,-0.32579,-0.32579,93,siRNA,-,-0.5 <= m < 0,False,True,0.46736292428198434,0.48433420365535246
DataSet_02_202,BRCA1,1.0607121832441284,-0.39409,-0.39409,60,siRNA,-,-0.5 <= m < 0,False,True,0.8328981723237598,0.8172323759791122
DataSet_02_203,ZNF384,2.0962433414369017,-0.4282,-0.4282,25,siRNA,-,-0.5 <= m < 0,False,True,0.9595300261096605,0.9595300261096605
DataSet_02_205,E2F6,1.7651078004970788,-0.63179,-0.63179,40,siRNA,-,-1 <= m < -0.5,False,False,0.9308093994778068,0.9308093994778068
DataSet_02_206,ZFX,0.21900931659427111,-2.40204,-2.40204,5,siRNA,-,m < -2,True,True,0.4308093994778068,0.4308093994778068
DataSet_03_001,ABL1,0.5137862807527026,-0.572925,-0.572925,10,siRNA,GPL570,-1 <= m < -0.5,False,False,0.7702349869451697,0.7689295039164491
DataSet_03_004,AR,2.024777931506877,-1.84288,-1.84288,492,siRNA,GPL570,-2 <= m < -1,True,True,0.9373368146214099,0.9503916449086162
DataSet_03_005,AR,1.169663202794823,-1.765544,-1.765544,492,siRNA,GPL570,-2 <= m < -1,True,True,0.7767624020887729,0.8185378590078329
DataSet_03_006,AR,2.188023032717651,-0.616825,-0.616825,492,siRNA,GPL15207,-1 <= m < -0.5,False,True,0.9007832898172323,0.912532637075718
DataSet_03_007,AR,-0.27742874078760976,-2.045341,-2.045341,492,siRNA,GPL570,m < -2,True,True,0.26240208877284593,0.36945169712793735
DataSet_03_008,AR,-1.5818642311439397,-0.3717222,-0.3717222,492,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.06266318537859007,0.0731070496083551
DataSet_03_009,AR,-4.749649691493078,-0.2238888,-0.2238888,492,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.0039164490861618795,0.0039164490861618795
DataSet_03_010,AR,1.3015727441312277,-0.7184447,-0.7184447,492,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.7232375979112271,0.779373368146214
DataSet_03_011,AR,15.421688613674553,0.0,0.0,492,siRNA,GPL19874,m >= 0,False,True,1.0,1.0
DataSet_03_013,ARID1A,0.4059381830552922,-1.27036,-1.27036,8,siRNA,GPL16686,-2 <= m < -1,True,True,0.5052219321148825,0.5052219321148825
DataSet_03_014,ARID1A,-0.9688690665749968,-0.3813363,-0.3813363,8,siRNA,GPL16699,-0.5 <= m < 0,False,True,0.293733681462141,0.293733681462141
DataSet_03_016,ASCL1,0.6307550164245184,-0.7814057,-0.7814057,68,siRNA,GPL570,-1 <= m < -0.5,False,False,0.6422976501305483,0.6788511749347258
DataSet_03_017,ATF3,0.4918012164208185,-1.260501,-1.260501,107,knockout,GPL10558,-2 <= m < -1,True,True,0.8159268929503917,0.6109660574412533
DataSet_03_018,ATF4,-6.571261561672558,-2.426447,-2.426447,120,siRNA,GPL570,m < -2,True,False,0.006527415143603133,0.009138381201044387
DataSet_03_024,BCL6,-0.41616239387538523,-0.6081177,-0.6081177,98,siRNA,GPL570,-1 <= m < -0.5,False,True,0.283289817232376,0.22193211488250653
DataSet_03_025,BCL6,-1.0668415560284183,-0.3602478,-0.3602478,98,siRNA,GPL570,-0.5 <= m < 0,False,True,0.23237597911227154,0.20496083550913838
DataSet_03_026,BCL6,-4.024371837712819,-1.080475,-1.080475,98,siRNA,GPL570,-2 <= m < -1,True,True,0.0026109660574412533,0.0013054830287206266
DataSet_03_027,BCL6,-1.6784115330525287,-0.4753435,-0.4753435,98,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.2754569190600522,0.23237597911227154
DataSet_03_028,BRCA1,-0.9045487737118548,-0.7290177,-0.7290177,60,siRNA,GPL570,-1 <= m < -0.5,False,True,0.4046997389033943,0.25326370757180156
DataSet_03_047,CEBPA,-2.4088663848656418,-0.4981593,-0.4981593,227,siRNA,GPL570,-0.5 <= m < 0,False,False,0.04308093994778068,0.05483028720626632
DataSet_03_048,CEBPB,-2.105186942185293,-0.1236617,-0.1236617,443,siRNA,GPL570,-0.5 <= m < 0,False,True,0.0587467362924282,0.06135770234986945
DataSet_03_049,CEBPB,-6.76365896107333,-2.360576,-2.360576,443,siRNA,GPL571,m < -2,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_050,CEBPD,-0.19080646421381536,-0.4348297,-0.4348297,93,siRNA,GPL570,-0.5 <= m < 0,False,True,0.5861618798955613,0.49216710182767626
DataSet_03_055,CREBBP,-0.7972886192145846,-0.3238227,-0.3238227,36,siRNA,GPL570,-0.5 <= m < 0,False,False,0.5156657963446475,0.5104438642297651
DataSet_03_056,CTCF,-1.6824519315400979,-2.009543,-2.009543,136,siRNA,GPL16686,m < -2,True,True,0.013054830287206266,0.08746736292428199
DataSet_03_057,CTCF,-0.7366724021998038,-0.093535,-0.093535,136,shRNA,GPL17586,-0.5 <= m < 0,False,True,0.26370757180156656,0.27284595300261094
DataSet_03_058,CTNNB1,-1.7300959548063781,-0.1649253,-0.1649253,330,siRNA,GPL570,-0.5 <= m < 0,False,True,0.12402088772845953,0.12140992167101827
DataSet_03_059,CTNNB1,1.154526962822317,-3.872987,-3.872987,330,siRNA,GPL19874,m < -2,True,True,0.9516971279373369,0.7976501305483029
DataSet_03_060,E2F1,-2.637315061740159,-1.801817,-1.801817,305,siRNA,GPL10379,-2 <= m < -1,True,True,0.010443864229765013,0.009138381201044387
DataSet_03_061,E2F1,-0.060023311627727845,-0.4975563,-0.4975563,305,siRNA,GPL570,-0.5 <= m < 0,False,True,0.4765013054830287,0.5326370757180157
DataSet_03_062,E2F5,-1.2617698663167438,-0.5261093,-0.5261093,12,siRNA,GPL570,-1 <= m < -0.5,False,False,0.195822454308094,0.195822454308094
DataSet_03_063,E2F7,1.3874608597615692,-1.445059,-1.445059,7,siRNA,GPL10558,-2 <= m < -1,True,False,0.7506527415143603,0.7506527415143603
DataSet_03_064,EBF1,-1.159794396153703,-0.9739408,-0.9739408,33,siRNA,GPL11532,-1 <= m < -0.5,False,False,0.009138381201044387,0.10704960835509138
DataSet_03_065,EP300,-0.3703829570171303,-1.72724,-1.72724,73,siRNA,GPL19874,-2 <= m < -1,True,True,0.5365535248041775,0.5313315926892951
DataSet_03_067,ERF,-0.8959512650150013,-0.6383057,-0.6383057,18,siRNA,GPL570,-1 <= m < -0.5,False,True,0.10966057441253264,0.30548302872062666
DataSet_03_068,ESR1,-4.9087489414213294,-0.2699822,-0.2699822,599,siRNA,GPL570,-0.5 <= m < 0,False,True,0.006527415143603133,0.009138381201044387
DataSet_03_069,ESR1,-4.10012149470251,-0.129601,-0.129601,599,siRNA,GPL571,-0.5 <= m < 0,False,True,0.014360313315926894,0.014360313315926894
DataSet_03_070,ESR1,-1.9382799908318376,-0.044205,-0.044205,599,siRNA,GPL6244,-0.5 <= m < 0,False,True,0.0926892950391645,0.0926892950391645
DataSet_03_071,ESR1,-3.4467085661194705,-0.2253937,-0.2253937,599,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.031331592689295036,0.031331592689295036
DataSet_03_072,ESRRA,-0.1767613149358051,-0.3153857,-0.3153857,48,siRNA,GPL570,-0.5 <= m < 0,False,True,0.42689295039164493,0.5261096605744126
DataSet_03_073,ETS1,-3.5345560518738277,-1.201786,-1.201786,205,siRNA,GPL17586,-2 <= m < -1,True,True,0.02741514360313316,0.04177545691906005
DataSet_03_074,ETS1,-3.4310153463567237,-1.195833,-1.195833,205,siRNA,GPL17586,-2 <= m < -1,True,True,0.033942558746736295,0.05483028720626632
DataSet_03_075,ETV6,1.6833718090917917,-2.238372,-2.238372,27,siRNA,GPL570,m < -2,True,True,0.8590078328981723,0.860313315926893
DataSet_03_076,FHL2,-2.0468957718190874,-0.6177439,-0.6177439,7,siRNA,GPL19874,-1 <= m < -0.5,False,False,0.30809399477806787,0.30809399477806787
DataSet_03_078,FLI1,5.617660100682183,-1.915758,-1.915758,92,siRNA,GPL26944,-2 <= m < -1,True,True,0.9817232375979112,0.9882506527415144
DataSet_03_079,FOS,1.3381344540437092,-0.52856,-0.52856,329,siRNA,GPL570,-1 <= m < -0.5,False,True,0.8785900783289817,0.8420365535248042
DataSet_03_080,FOXA1,-3.3432463811622237,-1.392308,-1.392308,69,siRNA,GPL10558,-2 <= m < -1,True,True,0.020887728459530026,0.020887728459530026
DataSet_03_081,FOXA1,-5.640001394055936,-0.8814193,-0.8814193,69,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.01174934725848564,0.01174934725848564
DataSet_03_082,FOXA1,-5.640001394055936,-0.8814193,-0.8814193,69,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.01174934725848564,0.01174934725848564
DataSet_03_083,FOXA1,-2.096479069613047,-0.7233214,-0.7233214,69,siRNA,GPL6102,-1 <= m < -0.5,False,True,0.050913838120104436,0.05221932114882506
DataSet_03_084,FOXC1,-0.13171474113212056,-0.8553087,-0.8553087,17,siRNA,GPL570,-1 <= m < -0.5,False,False,0.5548302872062664,0.5574412532637075
DataSet_03_085,FOXD1,-0.2693189809292633,-2.771563,-2.771563,6,siRNA,GPL10558,m < -2,True,False,0.31723237597911225,0.31462140992167104
DataSet_03_086,FOXF2,1.7434923720615796,-0.7526747,-0.7526747,12,siRNA,GPL18387,-1 <= m < -0.5,False,True,0.9086161879895561,0.9099216710182768
DataSet_03_087,FOXF2,1.823489254808329,-1.079575,-1.079575,12,siRNA,GPL18387,-2 <= m < -1,True,True,0.9242819843342036,0.9242819843342036
DataSet_03_090,FOXM1,-5.88899982190655,-3.169468,-3.169468,96,siRNA,GPL570,m < -2,True,True,0.009138381201044387,0.01174934725848564
DataSet_03_091,FOXM1,-0.8134830168045403,-2.553802,-2.553802,96,siRNA,GPL96,m < -2,True,True,0.04960835509138381,0.20365535248041775
DataSet_03_092,FOXM1,0.8315865474460588,-0.1170544,-0.1170544,96,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.5496083550913838,0.6109660574412533
DataSet_03_093,FOXM1,-1.21204779175729,-1.980335,-1.980335,96,siRNA,GPL5175,-2 <= m < -1,True,True,0.020887728459530026,0.21018276762402088
DataSet_03_094,FOXO1,-0.6330255066008208,-0.3286175,-0.3286175,264,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.38642297650130547,0.42297650130548303
DataSet_03_095,FOXO1,1.1961835034246073,-0.1014295,-0.1014295,264,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.6370757180156658,0.6449086161879896
DataSet_03_096,FOXO1,-1.585037277800653,-3.68757,-3.68757,264,siRNA,GPL16699,m < -2,True,True,0.08877284595300261,0.1227154046997389
DataSet_03_099,FOXP1,0.6210694053518877,-0.422436,-0.422436,32,siRNA,GPL570,-0.5 <= m < 0,False,True,0.5848563968668408,0.7467362924281984
DataSet_03_100,GATA2,-1.9220030426329309,-1.408143,-1.408143,96,siRNA,GPL570,-2 <= m < -1,True,True,0.05483028720626632,0.08485639686684072
DataSet_03_101,GATA2,2.073934393506506,-0.8610377,-0.8610377,96,siRNA,GPL17585,-1 <= m < -0.5,False,True,0.7454308093994778,0.7845953002610966
DataSet_03_102,GATA3,0.015477924980569213,-0.4223427,-0.4223427,181,siRNA,GPL570,-0.5 <= m < 0,False,True,0.46475195822454307,0.5156657963446475
DataSet_03_103,GATA3,0.576815927570631,-0.2760869,-0.2760869,181,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.6736292428198434,0.6892950391644909
DataSet_03_104,GATA4,-2.258787811143258,-0.4232333,-0.4232333,136,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.03524804177545692,0.07702349869451697
DataSet_03_105,GATA4,-0.5822051848128755,0.1391811,0.1391811,136,siRNA,GPL570,m >= 0,False,True,0.2206266318537859,0.2154046997389034
DataSet_03_106,GATA4,-2.3741419911499304,-0.09400658,-0.09400658,136,siRNA,GPL570,-0.5 <= m < 0,False,True,0.016971279373368148,0.0195822454308094
DataSet_03_107,GATA4,-0.4223022019885418,-0.5560015,-0.5560015,136,siRNA,GPL570,-1 <= m < -0.5,False,True,0.2989556135770235,0.32506527415143605
DataSet_03_108,GATA6,-0.2614002869756946,-1.123892,-1.123892,83,siRNA,GPL570,-2 <= m < -1,True,True,0.2689295039164491,0.3289817232375979
DataSet_03_109,GATA6,1.1402540510461168,-0.8342581,-0.8342581,83,siRNA,GPL570,-1 <= m < -0.5,False,True,0.7702349869451697,0.8198433420365535
DataSet_03_110,GATA6,-2.4488263865606097,-1.090599,-1.090599,83,siRNA,GPL570,-2 <= m < -1,True,True,0.006527415143603133,0.013054830287206266
DataSet_03_113,GRHL3,-0.8467978413014005,-1.841626,-1.841626,28,siRNA,GPL6244,-2 <= m < -1,True,True,0.195822454308094,0.19451697127937337
DataSet_03_114,HDAC3,1.0770751838221555,-1.015974,-1.015974,27,siRNA,GPL570,-2 <= m < -1,True,False,0.7741514360313316,0.7741514360313316
DataSet_03_115,HDAC5,-0.9028157986668818,-0.1492163,-0.1492163,9,siRNA,GPL570,-0.5 <= m < 0,False,False,0.304177545691906,0.304177545691906
DataSet_03_116,HES6,-0.5667560909876138,-1.285988,-1.285988,9,siRNA,GPL6947,-2 <= m < -1,True,True,0.37467362924281983,0.36945169712793735
DataSet_03_117,HES6,-0.554578147935671,-1.006761,-1.006761,9,siRNA,GPL6947,-2 <= m < -1,True,True,0.22845953002610966,0.2258485639686684
DataSet_03_118,HIC1,0.3188359742623344,-0.156872,-0.156872,20,CRISPR,GPL21185,-0.5 <= m < 0,False,True,0.6253263707571801,0.643603133159269
DataSet_03_119,HIF1A,-1.3880988759239803,-1.099027,-1.099027,446,siRNA,GPL570,-2 <= m < -1,True,True,0.18407310704960836,0.11879895561357702
DataSet_03_120,HIF3A,0.14039884205068923,-0.285,-0.285,6,siRNA,GPL19109,-0.5 <= m < 0,False,True,0.4804177545691906,0.4804177545691906
DataSet_03_121,HIF3A,0.14039884205068923,-0.285,-0.285,6,siRNA,GPL19109,-0.5 <= m < 0,False,True,0.4804177545691906,0.4804177545691906
DataSet_03_122,HINFP,0.5911586412235365,-1.047697,-1.047697,9,siRNA,GPL20234,-2 <= m < -1,True,True,0.27284595300261094,0.7467362924281984
DataSet_03_123,HINFP,1.2485032818510873,-1.642653,-1.642653,9,siRNA,GPL20234,-2 <= m < -1,True,True,0.13185378590078328,0.6579634464751958
DataSet_03_124,HMGA1,-1.9514754151667206,-1.659763,-1.659763,72,siRNA,GPL570,-2 <= m < -1,True,True,0.031331592689295036,0.06657963446475196
DataSet_03_125,HMGA2,-2.3129177328975747,-0.26651,-0.26651,42,siRNA,GPL6884,-0.5 <= m < 0,False,False,0.10966057441253264,0.12532637075718014
DataSet_03_127,HOXB7,-0.037371968447450776,-1.154571,-1.154571,23,siRNA,GPL570,-2 <= m < -1,True,True,0.4621409921671018,0.4608355091383812
DataSet_03_129,HSF1,-5.584817094482222,-1.158558,-1.158558,97,siRNA,GPL6244,-2 <= m < -1,True,True,0.0039164490861618795,0.009138381201044387
DataSet_03_130,HSF2,-0.8684549897637023,-0.3711207,-0.3711207,24,siRNA,GPL570,-0.5 <= m < 0,False,True,0.26240208877284593,0.3785900783289817
DataSet_03_132,HTATIP2,1.2809975240765783,1.186701,1.186701,15,siRNA,GPL19874,m >= 0,False,False,0.6031331592689295,0.42950391644908614
DataSet_03_133,ID1,2.572899596440592,-0.7555343,-0.7555343,76,siRNA,GPL570,-1 <= m < -0.5,False,True,0.9242819843342036,0.9699738903394256
DataSet_03_134,IRF4,4.117418169326395,-0.3101675,-0.3101675,58,siRNA,GPL570,-0.5 <= m < 0,False,True,0.9712793733681462,0.9712793733681462
DataSet_03_137,JARID2,-0.0179845290112581,0.0,0.0,16,siRNA,GPL13667,m >= 0,False,False,0.5300261096605744,0.5300261096605744
DataSet_03_140,JUN,-1.3171564225196224,-0.3678571,-0.3678571,636,siRNA,GPL17586,-0.5 <= m < 0,False,True,0.20757180156657964,0.21018276762402088
DataSet_03_141,JUN,-0.9248871031832528,-0.3678571,-0.3678571,636,siRNA,GPL17586,-0.5 <= m < 0,False,True,0.2650130548302872,0.2793733681462141
DataSet_03_142,JUN,-2.5564430038798287,-0.133376,-0.133376,636,siRNA,GPL570,-0.5 <= m < 0,False,True,0.03524804177545692,0.0391644908616188
DataSet_03_143,JUN,-3.329451736413656,-1.909138,-1.909138,636,siRNA,GPL10558,-2 <= m < -1,True,True,0.013054830287206266,0.013054830287206266
DataSet_03_144,JUND,4.235932387353586,-0.843076,-0.843076,103,siRNA,GPL570,-1 <= m < -0.5,False,True,0.9725848563968669,0.9921671018276762
DataSet_03_145,JUND,-2.860013175776732,-0.3783467,-0.3783467,103,siRNA,GPL570,-0.5 <= m < 0,False,True,0.02349869451697128,0.030026109660574413
DataSet_03_148,KLF5,-4.085888204501557,-1.296036,-1.296036,75,siRNA,GPL4133,-2 <= m < -1,True,True,0.0026109660574412533,0.01174934725848564
DataSet_03_149,KLF5,-1.905366934996676,-1.755019,-1.755019,75,siRNA,GPL570,-2 <= m < -1,True,True,0.03524804177545692,0.06135770234986945
DataSet_03_150,KLF5,0.8321291315564846,-1.362161,-1.362161,75,siRNA,GPL570,-2 <= m < -1,True,True,0.5574412532637075,0.6449086161879896
DataSet_03_151,KLF5,-0.40931015103616253,-1.889237,-1.889237,75,siRNA,GPL570,-2 <= m < -1,True,True,0.2193211488250653,0.34203655352480417
DataSet_03_154,MAF,-1.444768795643194,-0.4095168,-0.4095168,61,siRNA,GPL570,-0.5 <= m < 0,False,True,0.07571801566579635,0.12532637075718014
DataSet_03_155,MAFB,-2.110551114281476,-2.11,-2.11,45,siRNA,GPL13497,m < -2,True,False,0.06788511749347259,0.1618798955613577
DataSet_03_158,MAX,0.27259360609648076,-0.7435967,-0.7435967,48,siRNA,GPL570,-1 <= m < -0.5,False,True,0.41906005221932113,0.6227154046997389
DataSet_03_159,MBD2,-0.7663693156298096,-0.557146,-0.557146,86,siRNA,GPL6244,-1 <= m < -0.5,False,False,0.11096605744125326,0.1906005221932115
DataSet_03_162,MEF2D,1.7874902046564274,-0.290221,-0.290221,28,shRNA,GPL6480,-0.5 <= m < 0,False,True,0.793733681462141,0.8107049608355091
DataSet_03_163,MEF2D,5.84011971457578,-0.257575,-0.257575,28,siRNA,GPL6480,-0.5 <= m < 0,False,True,0.9986945169712794,0.9986945169712794
DataSet_03_165,MITF,-5.583522206648642,-1.083814,-1.083814,108,siRNA,GPL10558,-2 <= m < -1,True,True,0.009138381201044387,0.009138381201044387
