exp,tf,study,cell,own_logfc,in_filtered_279,masked_frac,masked_sym_frac,base_rate10,base_rate10_sym,n_within_study_mates,n_same_cell_other_study_mates,in_106
DataSet_02_021,SRF,ENCSR084NTT,K562,-0.5929,False,0.11357702349869452,0.17754569190600522,0.112707182320442,0.10386740331491713,0,186,False
DataSet_02_022,NFATC1,ENCSR381TNV,K562,-0.85696,False,0.02349869451697128,0.010443864229765013,0.1291390728476821,0.12472406181015452,0,186,False
DataSet_02_023,STAT1,ENCSR184VVN,K562,-1.72967,True,0.9151436031331592,0.9425587467362925,0.18555555555555556,0.16777777777777778,0,185,False
DataSet_02_024,NFYB,ENCSR171KMM,K562,-0.75754,False,0.06266318537859007,0.04960835509138381,0.06755260243632337,0.07087486157253599,0,185,False
DataSet_02_025,USF2,ENCSR052BWT,K562,-1.99826,True,0.8877284595300261,0.8485639686684073,0.08057395143487858,0.08167770419426049,0,186,False
DataSet_02_026,USF1,ENCSR545HTM,K562,-1.84996,True,0.8120104438642297,0.8054830287206266,0.10485651214128035,0.11699779249448124,0,186,False
DataSet_02_027,ZNF384,ENCSR103URL,K562,-0.62357,False,0.7989556135770235,0.8289817232375979,0.08397790055248619,0.08508287292817679,0,185,False
DataSet_02_028,GATA2,ENCSR557BMX,K562,-0.38768,False,0.12663185378590078,0.12402088772845953,0.06319290465631928,0.05321507760532151,0,186,False
DataSet_02_029,KLF2,ENCSR620DOP,K562,-0.60176,False,0.185378590078329,0.1174934725848564,0.08066298342541436,0.0861878453038674,0,186,False
DataSet_02_030,MEIS2,ENCSR733TFF,K562,-0.73146,False,0.09921671018276762,0.06266318537859007,0.12030905077262694,0.13134657836644592,0,186,False
DataSet_02_032,NFE2L1,ENCSR385ZTW,K562,-1.56069,True,0.030026109660574413,0.031331592689295036,0.09381898454746136,0.10375275938189846,0,186,False
DataSet_02_033,TEAD2,ENCSR074FBG,K562,-2.60937,True,0.8002610966057441,0.8498694516971279,0.04083885209713024,0.02759381898454746,0,186,False
DataSet_02_034,ERF,ENCSR268DNJ,K562,-0.8763,False,0.048302872062663184,0.08746736292428199,0.0430939226519337,0.03535911602209945,0,186,False
DataSet_02_036,HINFP,ENCSR713AEC,K562,0.0,False,0.09138381201044386,0.1031331592689295,0.11172566371681415,0.04756637168141593,0,186,False
DataSet_02_037,FOXM1,ENCSR701TVL,K562,-0.11168,False,0.5744125326370757,0.45430809399477806,0.15350389321468297,0.12013348164627363,0,186,False
DataSet_02_039,RELA,ENCSR052ZPX,K562,-1.39551,True,0.0013054830287206266,0.0013054830287206266,0.21087680355160932,0.1864594894561598,0,186,False
DataSet_02_040,TEAD4,ENCSR550FIL,K562,-1.5798,True,0.741514360313316,0.7010443864229765,0.06740331491712707,0.07734806629834254,0,186,False
DataSet_02_041,CTBP1,ENCSR171RTN,K562,-0.36928,False,0.6018276762402088,0.5221932114882507,0.08167770419426049,0.08498896247240618,0,186,False
DataSet_02_042,SP2,ENCSR715EDZ,K562,-2.02074,True,0.5600522193211488,0.5548302872062664,0.11589403973509933,0.1434878587196468,0,186,False
DataSet_02_047,SMARCA4,ENCSR126GEQ,K562,-0.29238,False,0.39033942558746737,0.3838120104438642,0.1005524861878453,0.07955801104972375,0,186,False
DataSet_02_048,SMAD5,ENCSR731FEO,K562,-1.81161,True,0.006527415143603133,0.04699738903394256,0.15486725663716813,0.12389380530973451,0,185,False
DataSet_02_050,ARID3A,ENCSR898UNK,K562,0.0,False,0.5130548302872062,0.4660574412532637,0.14033149171270717,0.14475138121546963,0,185,False
DataSet_02_054,ATF3,ENCSR123IMQ,K562,-1.86056,True,0.38642297650130547,0.3368146214099217,0.08970099667774087,0.09966777408637874,0,185,False
DataSet_02_055,DLX1,ENCSR862UHT,K562,-1.25001,True,0.6971279373368147,0.7297650130548303,0.07836644591611479,0.09713024282560706,0,186,False
DataSet_02_056,UBTF,ENCSR608ORR,K562,-0.27679,False,0.42428198433420367,0.370757180156658,0.1281767955801105,0.14585635359116023,0,185,False
DataSet_02_057,STAT6,ENCSR024HAR,K562,-0.87112,False,0.6344647519582245,0.8785900783289817,0.0975609756097561,0.0942350332594235,0,186,False
DataSet_02_059,ZNF143,ENCSR781XJD,K562,-0.28868,False,0.4360313315926893,0.4347258485639687,0.20088300220750552,0.18984547461368653,0,186,False
DataSet_02_060,GATA1,ENCSR850LOZ,K562,-0.9943,False,0.4608355091383812,0.5652741514360313,0.08719646799116998,0.09602649006622517,0,186,False
DataSet_02_061,RFX5,ENCSR619EYC,K562,-1.58857,True,0.6631853785900783,0.6422976501305483,0.10154525386313466,0.11037527593818984,0,186,False
DataSet_02_062,NRF1,ENCSR299HUJ,K562,-0.42397,False,0.6631853785900783,0.48172323759791125,0.10375275938189846,0.1280353200883002,0,186,False
DataSet_02_063,TRIM28,ENCSR591QYK,K562,-1.46428,True,0.5704960835509139,0.5548302872062664,0.03642384105960265,0.019867549668874173,0,186,False
DataSet_02_064,HOXB4,ENCSR359VJC,K562,0.0,False,0.2819843342036554,0.3394255874673629,0.08167770419426049,0.06291390728476821,0,186,False
DataSet_02_065,NONO,ENCSR039VEQ,K562,0.0,False,0.6775456919060052,0.6318537859007833,0.11946902654867257,0.09513274336283185,0,185,False
DataSet_02_067,SP1,ENCSR650QAK,K562,-0.2263,False,0.0039164490861618795,0.0026109660574412533,0.26496674057649666,0.26718403547671843,0,186,False
DataSet_02_069,ZNF395,ENCSR267BHU,K562,-0.35227,False,0.46866840731070497,0.5887728459530026,0.12141280353200883,0.12362030905077263,0,186,False
DataSet_02_071,TFDP1,ENCSR552HTC,K562,-2.45296,True,0.8929503916449086,0.45822454308093996,0.27704194260485654,0.1445916114790287,0,186,False
DataSet_02_072,STAT5A,ENCSR376CFR,K562,-0.68941,False,0.9046997389033943,0.9073107049608355,0.10276243093922652,0.10828729281767956,0,185,False
DataSet_02_073,HSF1,ENCSR734VBC,K562,-0.5654,False,0.28720626631853785,0.31723237597911225,0.1309655937846837,0.12985571587125416,0,186,False
DataSet_02_075,HMGA1,ENCSR069OUL,K562,-1.97429,True,0.8263707571801566,0.7780678851174935,0.14380530973451328,0.168141592920354,0,186,False
DataSet_02_076,NFYA,ENCSR096VPS,K562,0.0,False,0.018276762402088774,0.018276762402088774,0.17849223946784923,0.19401330376940132,0,186,False
DataSet_02_077,NR2C2,ENCSR808HQN,K562,-0.2724,False,0.2989556135770235,0.24281984334203655,0.06622516556291391,0.08278145695364239,0,186,False
DataSet_02_082,ZBTB33,ENCSR223QTD,K562,-1.43836,True,0.21801566579634465,0.21018276762402088,0.10706401766004416,0.11479028697571744,0,186,False
DataSet_02_084,NR4A1,ENCSR357LVC,K562,-0.95483,False,0.9164490861618799,0.8929503916449086,0.06740331491712707,0.08508287292817679,0,186,False
DataSet_02_085,MITF,ENCSR905SEH,K562,-0.6983,False,0.07702349869451697,0.05221932114882506,0.08351893095768374,0.09020044543429843,0,186,False
DataSet_02_093,NONO,ENCSR647NYX,HepG2,0.0,False,0.7258485639686684,0.7859007832898173,0.11946902654867257,0.09513274336283185,0,70,False
DataSet_02_098,YBX3,ENCSR494VSD,HepG2,0.0,False,0.08093994778067885,0.09921671018276762,0.10276243093922652,0.1005524861878453,0,70,False
DataSet_02_104,HDGF,ENCSR634KHL,HepG2,-3.16823,True,0.3133159268929504,0.3381201044386423,0.10927152317880795,0.12251655629139073,0,70,False
DataSet_02_112,BCLAF1,ENCSR481AYC,HepG2,-0.91208,False,0.13838120104438642,0.17754569190600522,0.07743362831858407,0.06415929203539823,0,70,False
DataSet_02_118,CEBPZ,ENCSR929PXS,HepG2,-0.56864,False,0.7676240208877284,0.7728459530026109,0.07751937984496124,0.08637873754152824,0,70,False
DataSet_02_122,EWSR1,ENCSR532ZPP,HepG2,-0.78835,False,0.7310704960835509,0.5600522193211488,0.15027624309392265,0.1580110497237569,0,70,False
DataSet_02_142,BCLAF1,ENCSR410ZPU,K562,-0.57968,False,0.11096605744125326,0.14360313315926893,0.07743362831858407,0.06415929203539823,0,186,False
DataSet_02_149,NONO,ENCSR398HXV,K562,0.0,False,0.12402088772845953,0.13577023498694518,0.11946902654867257,0.09513274336283185,0,185,False
DataSet_02_153,YBX3,ENCSR306EIU,K562,0.0,False,0.0835509138381201,0.05613577023498695,0.10276243093922652,0.1005524861878453,0,186,False
DataSet_02_167,EWSR1,ENCSR831YGP,K562,-0.96275,False,0.9686684073107049,0.9464751958224543,0.15027624309392265,0.1580110497237569,0,186,False
DataSet_02_172,ZFX,ENCSR244ZVP,C4-2B,-1.76132,True,0.7180156657963447,0.7023498694516971,0.07087486157253599,0.09634551495016612,0,1,False
DataSet_02_173,MXI1,ENCSR631RKH,K562,-0.76799,False,0.34464751958224543,0.34986945169712796,0.04746136865342163,0.04304635761589404,0,186,False
DataSet_02_174,NFE2L2,ENCSR100ODO,K562,-0.55981,False,0.013054830287206266,0.007832898172323759,0.1847345132743363,0.20243362831858408,0,186,False
DataSet_02_176,CEBPZ,ENCSR977SOT,K562,-0.63195,False,0.45300261096605743,0.45430809399477806,0.07751937984496124,0.08637873754152824,0,185,False
DataSet_02_179,VEZF1,ENCSR047MQO,K562,0.0,False,0.7284595300261096,0.674934725848564,0.06622516556291391,0.0673289183222958,0,186,False
DataSet_02_180,ATF3,ENCSR045TQN,K562,-0.33537,False,0.6305483028720626,0.6070496083550914,0.08970099667774087,0.09966777408637874,0,185,False
DataSet_02_182,STAT5A,ENCSR174FUO,K562,-0.91881,False,0.5365535248041775,0.685378590078329,0.10276243093922652,0.10828729281767956,0,185,False
DataSet_02_183,MAFK,ENCSR640PVZ,K562,-0.40503,False,0.9007832898172323,0.8994778067885117,0.13024282560706402,0.15011037527593818,0,186,False
DataSet_02_184,KAT2B,ENCSR576FFB,K562,-0.49869,False,0.6096605744125326,0.7402088772845953,0.0706401766004415,0.04525386313465784,0,186,False
DataSet_02_185,CTCF,ENCSR067CAG,K562,-1.26009,True,0.8942558746736292,0.9268929503916449,0.06541019955654102,0.06762749445676275,0,185,False
DataSet_02_186,BHLHE40,ENCSR626SFM,K562,-0.12051,False,0.4255874673629243,0.4699738903394256,0.08830022075055188,0.0739514348785872,0,186,False
DataSet_02_188,BACH1,ENCSR793ISR,K562,0.0,False,0.8825065274151436,0.8825065274151436,0.17940199335548174,0.2059800664451827,0,185,False
DataSet_02_189,MAFG,ENCSR136ZPD,K562,-0.59955,False,0.7336814621409922,0.7506527415143603,0.10816777041942605,0.08719646799116998,0,186,False
DataSet_02_192,MAX,ENCSR675SDG,K562,-1.07684,True,0.3877284595300261,0.3785900783289817,0.07955801104972375,0.08397790055248619,0,186,False
DataSet_02_193,ARID3A,ENCSR169DSM,K562,0.0,False,0.5509138381201044,0.5456919060052219,0.14033149171270717,0.14475138121546963,0,185,False
DataSet_02_198,UBTF,ENCSR312FIT,K562,-0.55531,False,0.12140992167101827,0.15796344647519583,0.1281767955801105,0.14585635359116023,0,185,False
DataSet_02_199,MAZ,ENCSR129WCZ,K562,-0.87247,False,0.943864229765013,0.9751958224543081,0.076158940397351,0.0673289183222958,0,186,False
DataSet_02_200,E2F4,ENCSR874ZXG,K562,-0.77106,False,0.8955613577023499,0.783289817232376,0.40507726269315675,0.41832229580573954,0,186,False
DataSet_02_201,TAL1,ENCSR336ZWX,K562,-0.32579,False,0.48433420365535246,0.3577023498694517,0.0876803551609323,0.08324084350721421,0,186,False
DataSet_02_202,BRCA1,ENCSR205BWT,K562,-0.39409,False,0.8172323759791122,0.7545691906005222,0.14806629834254142,0.11933701657458563,0,186,False
DataSet_02_203,ZNF384,ENCSR965CCM,K562,-0.4282,False,0.9595300261096605,0.9712793733681462,0.08397790055248619,0.08508287292817679,0,185,False
DataSet_02_205,E2F6,ENCSR820EGA,K562,-0.63179,False,0.9308093994778068,0.9425587467362925,0.08167770419426049,0.1291390728476821,0,186,False
DataSet_02_206,ZFX,ENCSR005AHI,MCF7,-2.40204,True,0.4308093994778068,0.43733681462140994,0.07087486157253599,0.09634551495016612,0,105,False
DataSet_03_001,ABL1,GSE31912,MCF7,-0.572925,False,0.7689295039164491,0.28067885117493474,0.09381898454746136,0.04746136865342163,77,28,True
DataSet_03_004,AR,GSE11428,abl cells,-1.84288,True,0.9503916449086162,0.9046997389033943,0.15959821428571427,0.16964285714285715,0,0,False
DataSet_03_005,AR,GSE11428,LNCaP,-1.765544,True,0.8185378590078329,0.6631853785900783,0.15959821428571427,0.16964285714285715,0,33,False
DataSet_03_006,AR,GSE115270,MCF7,-0.616825,False,0.912532637075718,0.7741514360313316,0.15959821428571427,0.16964285714285715,0,105,False
DataSet_03_007,AR,GSE32892,VCaP,-2.045341,True,0.36945169712793735,0.1122715404699739,0.15959821428571427,0.16964285714285715,0,5,False
DataSet_03_008,AR,GSE49285,CWR22Rv1,-0.3717222,False,0.0731070496083551,0.037859007832898174,0.15959821428571427,0.16964285714285715,0,1,False
DataSet_03_009,AR,GSE49285,LNCaP,-0.2238888,False,0.0039164490861618795,0.0039164490861618795,0.15959821428571427,0.16964285714285715,0,33,False
DataSet_03_010,AR,GSE49285,VCaP,-0.7184447,False,0.779373368146214,0.6710182767624021,0.15959821428571427,0.16964285714285715,0,5,False
DataSet_03_011,AR,GSE66722,LNCaP,0.0,False,1.0,1.0,0.15959821428571427,0.16964285714285715,18,15,True
DataSet_03_013,ARID1A,GSE129475,SAS cells,-1.27036,True,0.5052219321148825,0.4804177545691906,0.07547169811320754,0.07880133185349611,0,0,False
DataSet_03_014,ARID1A,GSE72669,MDA-MB-157,-0.3813363,False,0.293733681462141,0.4869451697127937,0.07547169811320754,0.07880133185349611,0,0,False
DataSet_03_016,ASCL1,GSE21216,DMS79,-0.7814057,False,0.6788511749347258,0.835509138381201,0.09161147902869757,0.08830022075055188,0,0,False
DataSet_03_017,ATF3,GSE74362,HCT116,-1.260501,True,0.6109660574412533,0.32114882506527415,0.08970099667774087,0.09966777408637874,0,5,False
DataSet_03_018,ATF4,GSE136614,A375,-2.426447,True,0.009138381201044387,0.0039164490861618795,0.1479028697571744,0.1423841059602649,0,14,False
DataSet_03_024,BCL6,GSE31912,MCF7,-0.6081177,False,0.22193211488250653,0.2310704960835509,0.10631229235880399,0.10188261351052048,77,28,True
DataSet_03_025,BCL6,GSE45838,OCI-Ly7 DLBCL,-0.3602478,False,0.20496083550913838,0.14882506527415143,0.10631229235880399,0.10188261351052048,0,0,False
DataSet_03_026,BCL6,GSE45838,Pfeiffer DLBCL,-1.080475,True,0.0013054830287206266,0.01174934725848564,0.10631229235880399,0.10188261351052048,0,0,False
DataSet_03_027,BCL6,GSE77053,U87,-0.4753435,False,0.23237597911227154,0.30156657963446476,0.10631229235880399,0.10188261351052048,0,2,False
DataSet_03_028,BRCA1,GSE31912,MCF7,-0.7290177,False,0.25326370757180156,0.4177545691906005,0.14806629834254142,0.11933701657458563,77,28,True
DataSet_03_047,CEBPA,GSE31912,MCF7,-0.4981593,False,0.05483028720626632,0.06657963446475196,0.10485651214128035,0.12030905077262694,77,28,True
DataSet_03_048,CEBPB,GSE31912,MCF7,-0.1236617,False,0.06135770234986945,0.0783289817232376,0.16574585635359115,0.17569060773480663,77,28,True
DataSet_03_049,CEBPB,GSE41473,hESC,-2.360576,True,0.0013054830287206266,0.0013054830287206266,0.16574585635359115,0.17569060773480663,0,1,False
DataSet_03_050,CEBPD,GSE31912,MCF7,-0.4348297,False,0.49216710182767626,0.48825065274151436,0.1569060773480663,0.15469613259668508,77,28,True
DataSet_03_055,CREBBP,GSE31912,MCF7,-0.3238227,False,0.5104438642297651,0.42950391644908614,0.1280353200883002,0.10485651214128035,77,28,True
DataSet_03_056,CTCF,GSE125436,LNCaP,-2.009543,True,0.08746736292428199,0.04046997389033943,0.06541019955654102,0.06762749445676275,0,35,False
DataSet_03_057,CTCF,GSE93363,Immortalized prostate epithelial cells,-0.093535,False,0.27284595300261094,0.27154046997389036,0.06541019955654102,0.06762749445676275,0,0,False
DataSet_03_058,CTNNB1,GSE31912,MCF7,-0.1649253,False,0.12140992167101827,0.26631853785900783,0.14696132596685083,0.1292817679558011,77,28,True
DataSet_03_059,CTNNB1,GSE66722,LNCaP,-3.872987,True,0.7976501305483029,0.8851174934725848,0.14696132596685083,0.1292817679558011,18,17,True
DataSet_03_060,E2F1,GSE22209,HeLa,-1.801817,True,0.009138381201044387,0.0195822454308094,0.39005524861878454,0.36132596685082874,0,9,False
DataSet_03_061,E2F1,GSE31912,MCF7,-0.4975563,False,0.5326370757180157,0.5352480417754569,0.39005524861878454,0.36132596685082874,77,28,True
DataSet_03_062,E2F5,GSE31912,MCF7,-0.5261093,False,0.195822454308094,0.35117493472584854,0.16777041942604856,0.13796909492273732,77,28,True
DataSet_03_063,E2F7,GSE58074,SCC25,-1.445059,True,0.7506527415143603,0.741514360313316,0.09492273730684327,0.10485651214128035,1,0,False
DataSet_03_064,EBF1,GSE42680,Fully differentiated adipocytes,-0.9739408,False,0.10704960835509138,0.05352480417754569,0.06512141280353201,0.06622516556291391,0,0,False
DataSet_03_065,EP300,GSE66722,LNCaP,-1.72724,True,0.5313315926892951,0.8681462140992167,0.08950276243093923,0.08950276243093923,18,17,True
DataSet_03_067,ERF,GSE31912,MCF7,-0.6383057,False,0.30548302872062666,0.7336814621409922,0.0430939226519337,0.03535911602209945,77,28,True
DataSet_03_068,ESR1,GSE31912,MCF7,-0.2699822,False,0.009138381201044387,0.014360313315926894,0.16981132075471697,0.14428412874583796,77,25,True
DataSet_03_069,ESR1,GSE73550,Endometrial stromal cell,-0.129601,False,0.014360313315926894,0.009138381201044387,0.16981132075471697,0.14428412874583796,0,0,False
DataSet_03_070,ESR1,GSE73550,Endometrial stromal cell,-0.044205,False,0.0926892950391645,0.04177545691906005,0.16981132075471697,0.14428412874583796,0,0,False
DataSet_03_071,ESR1,GSE95165,MCF7,-0.2253937,False,0.031331592689295036,0.1227154046997389,0.16981132075471697,0.14428412874583796,1,101,True
DataSet_03_072,ESRRA,GSE31912,MCF7,-0.3153857,False,0.5261096605744126,0.7023498694516971,0.07743362831858407,0.06858407079646017,77,28,True
DataSet_03_073,ETS1,GSE122918,WI38,-1.201786,True,0.04177545691906005,0.04046997389033943,0.15725359911406422,0.15725359911406422,2,2,True
DataSet_03_074,ETS1,GSE144397,WI38,-1.195833,True,0.05483028720626632,0.048302872062663184,0.15725359911406422,0.15725359911406422,2,2,True
DataSet_03_075,ETV6,GSE75003,U251,-2.238372,True,0.860313315926893,0.9046997389033943,0.07403314917127071,0.08176795580110498,1,1,True
DataSet_03_076,FHL2,GSE66722,LNCaP,-0.6177439,False,0.30809399477806787,0.8159268929503917,0.0684326710816777,0.059602649006622516,18,17,True
DataSet_03_078,FLI1,GSE144625,THP-1,-1.915758,True,0.9882506527415144,0.9778067885117493,0.10099889012208657,0.09100998890122086,0,1,False
DataSet_03_079,FOS,GSE31912,MCF7,-0.52856,False,0.8420365535248042,0.783289817232376,0.14917127071823205,0.143646408839779,77,27,True
DataSet_03_080,FOXA1,GSE124270,MCF7,-1.392308,True,0.020887728459530026,0.02610966057441253,0.1388888888888889,0.12333333333333334,1,102,True
DataSet_03_081,FOXA1,GSE25315,MCF7,-0.8814193,False,0.01174934725848564,0.006527415143603133,0.1388888888888889,0.12333333333333334,0,103,False
DataSet_03_082,FOXA1,GSE25316,MCF7,-0.8814193,False,0.01174934725848564,0.006527415143603133,0.1388888888888889,0.12333333333333334,0,103,False
DataSet_03_083,FOXA1,GSE27682,LNCaP,-0.7233214,False,0.05221932114882506,0.07049608355091384,0.1388888888888889,0.12333333333333334,0,33,False
DataSet_03_084,FOXC1,GSE31912,MCF7,-0.8553087,False,0.5574412532637075,0.556135770234987,0.10927152317880795,0.10927152317880795,77,28,True
DataSet_03_085,FOXD1,GSE44305,Fibroblast,-2.771563,True,0.31462140992167104,0.3328981723237598,0.12030905077262694,0.1346578366445916,6,0,False
DataSet_03_086,FOXF2,GSE55675,MCF10A,-0.7526747,False,0.9099216710182768,0.9216710182767625,0.112707182320442,0.1292817679558011,0,4,False
DataSet_03_087,FOXF2,GSE55675,MDA-MB-231,-1.079575,True,0.9242819843342036,0.9425587467362925,0.112707182320442,0.1292817679558011,0,4,False
DataSet_03_090,FOXM1,GSE17543,Vascular smooth muscle cells,-3.169468,True,0.01174934725848564,0.016971279373368148,0.15350389321468297,0.12013348164627363,0,0,False
DataSet_03_091,FOXM1,GSE2222,BT-20 cells,-2.553802,True,0.20365535248041775,0.42297650130548303,0.15350389321468297,0.12013348164627363,1,0,False
DataSet_03_092,FOXM1,GSE66714,SUDHL6 DLBCL,-0.1170544,False,0.6109660574412533,0.9647519582245431,0.15350389321468297,0.12013348164627363,1,0,False
DataSet_03_093,FOXM1,GSE75243,TE1,-1.980335,True,0.21018276762402088,0.25326370757180156,0.15350389321468297,0.12013348164627363,0,0,False
DataSet_03_094,FOXO1,GSE109911,BL41,-0.3286175,False,0.42297650130548303,0.38511749347258484,0.11444444444444445,0.11,0,0,False
DataSet_03_095,FOXO1,GSE109911,Namalwa,-0.1014295,False,0.6449086161879896,0.6266318537859008,0.11444444444444445,0.11,0,0,False
DataSet_03_096,FOXO1,GSE142608,primary human dermal lymphatic endothelial cells,-3.68757,True,0.1227154046997389,0.21671018276762402,0.11444444444444445,0.11,0,0,False
DataSet_03_099,FOXP1,GSE31912,MCF7,-0.422436,False,0.7467362924281984,0.6866840731070496,0.08657047724750278,0.10543840177580466,77,28,True
DataSet_03_100,GATA2,GSE108407,Decidual stromal cells,-1.408143,True,0.08485639686684072,0.06135770234986945,0.06319290465631928,0.05321507760532151,0,0,False
DataSet_03_101,GATA2,GSE110726,Lymphatic endothelial cells,-0.8610377,False,0.7845953002610966,0.741514360313316,0.06319290465631928,0.05321507760532151,0,2,False
DataSet_03_102,GATA3,GSE31912,MCF7,-0.4223427,False,0.5156657963446475,0.7193211488250653,0.07982261640798226,0.06541019955654102,77,26,True
DataSet_03_103,GATA3,GSE95165,MCF7,-0.2760869,False,0.6892950391644909,0.7284595300261096,0.07982261640798226,0.06541019955654102,1,102,True
DataSet_03_104,GATA4,GSE110788,HUH6,-0.4232333,False,0.07702349869451697,0.13577023498694518,0.12292358803986711,0.12846068660022147,0,0,False
DataSet_03_105,GATA4,GSE51706,AGS,0.1391811,False,0.2154046997389034,0.11618798955613577,0.12292358803986711,0.12846068660022147,6,0,False
DataSet_03_106,GATA4,GSE51706,KatoIII,-0.09400658,False,0.0195822454308094,0.028720626631853787,0.12292358803986711,0.12846068660022147,6,0,False
DataSet_03_107,GATA4,GSE51706,YCC3,-0.5560015,False,0.32506527415143605,0.2793733681462141,0.12292358803986711,0.12846068660022147,6,0,False
DataSet_03_108,GATA6,GSE51706,AGS,-1.123892,True,0.3289817232375979,0.16449086161879894,0.13178294573643412,0.15946843853820597,6,0,False
DataSet_03_109,GATA6,GSE51706,KatoIII,-0.8342581,False,0.8198433420365535,0.664490861618799,0.13178294573643412,0.15946843853820597,6,0,False
DataSet_03_110,GATA6,GSE51706,YCC3,-1.090599,True,0.013054830287206266,0.03524804177545692,0.13178294573643412,0.15946843853820597,6,0,False
DataSet_03_113,GRHL3,GSE37049,Primary neonatal keratinocytes,-1.841626,True,0.19451697127937337,0.2597911227154047,0.06961325966850829,0.09834254143646409,0,3,False
DataSet_03_114,HDAC3,GSE31912,MCF7,-1.015974,True,0.7741514360313316,0.8550913838120104,0.11147902869757174,0.11810154525386314,77,28,True
DataSet_03_115,HDAC5,GSE31912,MCF7,-0.1492163,False,0.304177545691906,0.4556135770234987,0.12251655629139073,0.1291390728476821,77,28,True
DataSet_03_116,HES6,GSE22692,A172,-1.285988,True,0.36945169712793735,0.47911227154047,0.07292817679558011,0.03535911602209945,0,0,False
DataSet_03_117,HES6,GSE22692,LN405,-1.006761,True,0.2258485639686684,0.3838120104438642,0.07292817679558011,0.03535911602209945,0,0,False
DataSet_03_118,HIC1,GSE141642,PC3,-0.156872,False,0.643603133159269,0.7741514360313316,0.13922651933701657,0.1580110497237569,0,5,False
DataSet_03_119,HIF1A,GSE31912,MCF7,-1.099027,True,0.11879895561357702,0.08877284595300261,0.19577308120133483,0.19799777530589543,77,26,True
DataSet_03_120,HIF3A,GSE128846,Hep3B,-0.285,False,0.4804177545691906,0.37467362924281983,0.16243093922651933,0.1558011049723757,0,3,False
DataSet_03_121,HIF3A,GSE128847,Hep3B,-0.285,False,0.4804177545691906,0.37467362924281983,0.16243093922651933,0.1558011049723757,0,3,False
DataSet_03_122,HINFP,GSE69148,hTERT-RPE1,-1.047697,True,0.7467362924281984,0.7597911227154047,0.11172566371681415,0.04756637168141593,4,0,False
DataSet_03_123,HINFP,GSE69148,U2OS,-1.642653,True,0.6579634464751958,0.664490861618799,0.11172566371681415,0.04756637168141593,4,1,True
DataSet_03_124,HMGA1,GSE35525,MDA-MB-231,-1.659763,True,0.06657963446475196,0.08616187989556136,0.14380530973451328,0.168141592920354,0,4,False
DataSet_03_125,HMGA2,GSE118857,MDA-MB-231,-0.26651,False,0.12532637075718014,0.10443864229765012,0.09713024282560706,0.08167770419426049,0,4,False
DataSet_03_127,HOXB7,GSE31912,MCF7,-1.154571,True,0.4608355091383812,0.5822454308093995,0.08960176991150443,0.1084070796460177,77,28,True
DataSet_03_129,HSF1,GSE51498,HepG2,-1.158558,True,0.009138381201044387,0.005221932114882507,0.1309655937846837,0.12985571587125416,0,70,False
DataSet_03_130,HSF2,GSE31912,MCF7,-0.3711207,False,0.3785900783289817,0.283289817232376,0.10287610619469026,0.10730088495575221,77,28,True
DataSet_03_132,HTATIP2,GSE66722,LNCaP,1.186701,False,0.42950391644908614,0.1122715404699739,0.08719646799116998,0.10485651214128035,18,17,True
DataSet_03_133,ID1,GSE31912,MCF7,-0.7555343,False,0.9699738903394256,0.9843342036553525,0.09534368070953436,0.07427937915742794,77,28,True
DataSet_03_134,IRF4,GSE22036,Cutaneous T cell lymphoma HuT-102 cells,-0.3101675,False,0.9712793733681462,0.9686684073107049,0.07292817679558011,0.07734806629834254,0,0,False
DataSet_03_137,JARID2,GSE52921,CD34+ cells,0.0,False,0.5300261096605744,0.5234986945169713,0.06291390728476821,0.05739514348785872,0,1,False
DataSet_03_140,JUN,GSE122918,WI38,-0.3678571,False,0.21018276762402088,0.2689295039164491,0.2335928809788654,0.22914349276974416,2,2,True
DataSet_03_141,JUN,GSE144397,WI38,-0.3678571,False,0.2793733681462141,0.3772845953002611,0.2335928809788654,0.22914349276974416,2,2,True
DataSet_03_142,JUN,GSE31912,MCF7,-0.133376,False,0.0391644908616188,0.06135770234986945,0.2335928809788654,0.22914349276974416,77,28,True
DataSet_03_143,JUN,GSE71886,Ma-Mel-15,-1.909138,True,0.013054830287206266,0.014360313315926894,0.2335928809788654,0.22914349276974416,1,1,True
DataSet_03_144,JUND,GSE118123,PC3,-0.843076,False,0.9921671018276762,0.9908616187989556,0.15486725663716813,0.1515486725663717,0,5,False
DataSet_03_145,JUND,GSE31912,MCF7,-0.3783467,False,0.030026109660574413,0.04699738903394256,0.15486725663716813,0.1515486725663717,77,28,True
DataSet_03_148,KLF5,GSE33824,SW480,-1.296036,True,0.01174934725848564,0.0039164490861618795,0.1539313399778516,0.13732004429678848,0,0,False
DataSet_03_149,KLF5,GSE51706,AGS,-1.755019,True,0.06135770234986945,0.2402088772845953,0.1539313399778516,0.13732004429678848,6,0,False
DataSet_03_150,KLF5,GSE51706,KatoIII,-1.362161,True,0.6449086161879896,0.716710182767624,0.1539313399778516,0.13732004429678848,6,0,False
DataSet_03_151,KLF5,GSE51706,YCC3,-1.889237,True,0.34203655352480417,0.4112271540469974,0.1539313399778516,0.13732004429678848,6,0,False
